month,day,sched_dep_time,origin,distance,arr_delay
8,26,1745,EWR,1005.5,1.0
10,11,2138,JFK,2737.7,-75.1
8,30,553,JFK,2045.9,54.6
4,7,1194,LGA,1972.5,-6.9
1,21,1362,JFK,1722.3,-2.3
11,24,1926,EWR,232.8,45.1
7,10,1841,JFK,2802.6,31.9
1,10,2390,LGA,1921.0,-14.7
11,20,848,JFK,2982.8,17.7
4,2,942,JFK,1658.3,10.0
8,3,1332,JFK,2159.3,22.6
2,8,1079,LGA,263.0,-20.7
6,31,2063,EWR,1932.0,16.7
6,11,2309,EWR,2317.5,28.4
12,13,781,LGA,2357.7,-36.8
9,7,859,LGA,2333.3,-23.4
5,13,1414,JFK,756.2,10.0
10,2,1322,EWR,2928.7,32.1
4,6,2154,LGA,2986.0,22.5
5,9,1391,EWR,319.2,34.0
12,31,1452,JFK,2815.7,-3.6
12,20,2169,LGA,939.4,23.1
10,25,1140,EWR,2098.9,43.9
11,2,1531,EWR,1080.5,-1.4
5,18,1062,JFK,2906.5,2.7
8,16,990,LGA,394.4,18.3
10,25,840,EWR,1543.5,13.4
12,12,971,JFK,1341.3,4.0
8,7,2316,EWR,1045.5,3.1
2,7,2210,JFK,1972.0,28.6
7,17,2218,EWR,480.1,69.3
8,13,2227,EWR,2178.3,7.7
11,11,748,JFK,2943.7,-34.0
6,6,734,LGA,2433.2,26.5
5,29,1606,JFK,2594.0,19.3
11,23,1616,LGA,1142.9,20.3
9,27,1917,EWR,1042.2,0.9
3,14,1323,EWR,1599.4,27.9
12,6,1791,JFK,232.6,41.5
10,6,1940,JFK,2841.5,28.0
4,2,1131,LGA,517.0,7.1
9,22,2106,LGA,2718.7,-22.5
6,20,1028,LGA,342.4,8.2
8,25,1776,JFK,2485.6,42.6
7,15,621,EWR,540.7,14.3
11,28,1391,JFK,210.6,5.0
2,17,509,EWR,2186.5,7.6
3,29,2322,JFK,912.8,1.5
1,8,1839,JFK,2172.0,46.5
9,5,1337,LGA,1709.7,-34.4
7,17,1796,EWR,415.5,0.2
1,20,1829,JFK,2803.2,33.3
3,1,2328,JFK,1411.7,16.8
4,22,1733,EWR,2229.9,-8.8
4,18,2253,JFK,1553.0,11.3
5,15,1252,EWR,1852.6,25.8
3,5,1385,LGA,978.0,19.8
3,7,963,LGA,681.0,-9.3
1,18,1211,EWR,1673.5,17.2
7,6,1227,LGA,1376.6,20.0
11,22,1216,EWR,1231.3,6.7
10,21,1939,JFK,2050.4,47.5
1,5,1739,JFK,2102.5,28.1
2,30,579,EWR,233.2,6.5
4,19,2302,JFK,1082.4,19.8
4,31,979,LGA,1294.1,21.6
5,10,1401,JFK,381.0,43.0
11,15,1390,JFK,784.1,14.0
2,10,2070,EWR,249.8,34.7
4,27,2324,LGA,2989.1,37.2
1,16,517,JFK,2236.0,32.7
2,12,1688,JFK,353.6,-2.7
1,18,2048,EWR,158.7,8.9
10,23,701,EWR,2185.9,26.5
10,1,1240,LGA,1373.7,-15.2
4,16,1869,JFK,2381.7,31.5
4,22,1889,EWR,2778.1,20.8
7,6,1971,EWR,1838.0,42.6
10,3,2036,EWR,642.6,19.0
11,2,818,LGA,2368.4,16.5
11,28,716,EWR,2871.9,0.9
9,2,1557,LGA,1782.7,10.8
9,30,2394,LGA,2077.8,27.3
5,13,765,JFK,1078.7,31.5
10,9,2163,JFK,1206.4,21.6
1,16,1223,LGA,2230.5,-1.5
1,27,1274,JFK,2790.5,42.6
6,5,2347,JFK,1924.1,28.2
2,23,1603,EWR,2390.6,24.5
8,28,2200,JFK,597.7,3.8
9,21,912,LGA,714.7,29.2
4,7,1775,JFK,1642.9,35.9
5,13,1535,EWR,612.0,19.6
11,20,900,LGA,1941.5,5.2
8,24,2339,JFK,945.8,-33.8
3,29,1223,LGA,2395.4,16.1
5,27,781,JFK,2443.5,3.4
3,30,1635,EWR,1445.0,2.9
12,26,1222,JFK,624.4,31.1
10,13,1901,LGA,1975.6,65.4
3,27,1250,LGA,2979.1,29.0
3,26,767,LGA,1905.5,-0.9
12,7,797,JFK,203.7,18.6
7,10,1840,JFK,150.2,51.7
7,15,1069,JFK,1029.0,-42.7
7,21,1008,EWR,667.8,16.7
10,27,1045,EWR,2457.8,29.9
8,6,1274,EWR,2549.9,39.6
5,5,864,LGA,850.0,29.9
5,23,1046,LGA,1044.4,-11.9
4,28,770,LGA,785.1,7.3
7,2,1997,LGA,2734.3,17.9
10,21,1238,LGA,1557.7,43.3
4,15,1036,JFK,2002.8,19.7
2,26,1757,LGA,1304.9,25.1
4,16,558,JFK,1929.9,48.1
8,31,1774,EWR,1219.0,33.1
9,19,2370,EWR,1085.1,-5.1
3,9,585,EWR,1940.0,20.3
7,29,1262,EWR,1814.1,64.3
12,22,889,EWR,951.2,37.7
9,29,1703,LGA,533.1,6.1
11,26,1218,LGA,1168.9,11.5
4,19,1355,LGA,1304.1,13.8
10,7,648,EWR,1923.2,35.0
3,4,1082,EWR,2752.1,30.0
5,30,620,JFK,204.9,55.0
1,3,1264,LGA,806.6,-18.1
3,24,1104,EWR,661.8,38.9
8,29,755,EWR,1556.7,29.8
11,20,1265,EWR,1346.1,7.1
8,11,1363,JFK,2214.2,23.0
4,1,1299,EWR,803.0,-18.3
2,6,1832,JFK,1824.0,25.5
8,26,558,JFK,2663.2,46.8
8,11,1521,LGA,2741.0,51.3
10,27,1592,EWR,2880.5,-6.5
4,1,1969,JFK,2342.5,6.3
3,21,887,EWR,2727.4,-23.1
2,7,1609,LGA,780.1,46.2
9,31,1285,LGA,673.0,-14.4
1,6,1750,JFK,118.8,50.5
7,14,1092,LGA,2149.8,35.8
5,2,2149,LGA,2818.7,-24.0
8,27,1707,LGA,642.1,84.5
4,4,2315,EWR,1947.1,44.0
7,11,1845,EWR,2264.7,40.9
5,15,1408,JFK,2790.1,16.3
5,18,1841,JFK,1975.9,35.6
9,27,1065,LGA,2913.9,16.8
9,1,898,LGA,1099.6,40.8
9,31,2232,JFK,1114.8,-27.3
12,3,1398,LGA,1674.7,-7.2
6,3,1816,JFK,1212.2,42.0
6,31,792,EWR,104.1,2.1
5,28,984,LGA,2222.1,-28.9
9,7,1970,LGA,2280.0,17.0
10,1,1302,LGA,2266.2,-11.0
8,25,2215,EWR,1100.6,-18.1
7,11,1935,EWR,1614.6,33.8
7,6,2031,LGA,1143.9,65.4
6,20,2257,JFK,146.5,66.8
5,3,2309,EWR,1731.1,33.1
4,31,1389,LGA,458.9,-8.7
3,19,743,LGA,332.1,7.1
3,2,1943,EWR,2290.9,17.4
6,18,1459,JFK,127.6,47.9
4,30,1677,LGA,2881.1,-4.7
12,12,1315,JFK,1594.2,54.2
12,29,1947,JFK,2950.7,7.3
6,10,772,EWR,268.2,12.5
3,5,2170,LGA,1792.2,16.6
4,9,2348,LGA,1113.0,7.1
9,2,1019,JFK,2546.1,29.3
5,2,1651,EWR,1147.5,27.4
7,28,1896,EWR,855.4,27.2
10,6,1067,EWR,2586.9,-8.4
2,29,1137,JFK,1186.5,24.6
5,31,658,JFK,148.8,13.0
9,10,2094,LGA,1231.8,42.2
11,18,2093,EWR,1998.1,51.0
3,12,1151,JFK,837.6,16.7
9,4,675,EWR,1352.8,23.9
11,22,1119,JFK,264.5,11.3
6,21,710,LGA,1805.5,-28.3
4,17,946,EWR,2293.3,32.4
7,15,1085,JFK,1298.6,29.8
8,6,666,EWR,1318.7,18.8
6,16,959,JFK,356.0,38.1
5,17,1415,JFK,685.6,16.9
6,3,1880,JFK,548.6,21.8
5,10,1827,EWR,1496.9,29.8
8,5,1756,JFK,1634.8,51.1
1,14,1850,LGA,2851.9,-1.5
11,26,1705,EWR,312.4,-8.9
7,29,2157,LGA,1839.6,57.3
10,21,1857,LGA,1626.8,36.0
10,13,2238,EWR,1597.1,42.7
11,26,1552,JFK,2632.2,-14.0
2,6,1213,LGA,696.1,-9.5
9,31,1616,EWR,218.2,28.7
1,12,1340,JFK,2049.6,35.3
11,26,1367,EWR,1101.0,-16.8
10,8,1187,EWR,151.0,-10.0
6,5,829,EWR,829.0,-10.6
9,30,2246,JFK,997.0,6.6
1,15,1707,LGA,1888.8,-4.8
4,27,594,LGA,600.5,-22.6
4,16,1284,EWR,1297.9,11.0
9,1,1148,EWR,1499.2,-0.8
11,16,2272,JFK,1431.8,-14.6
5,5,852,EWR,2924.4,-11.2
5,3,1429,EWR,232.0,10.8
6,20,1440,EWR,2857.8,44.6
1,15,1483,LGA,1787.6,-57.3
1,31,1788,EWR,2407.6,49.0
9,13,2170,LGA,1348.1,24.2
3,24,2179,JFK,1416.1,-23.2
4,16,1542,JFK,2650.0,4.3
1,23,2266,LGA,2698.2,8.2
9,11,1145,LGA,792.2,-5.4
8,21,1125,LGA,677.8,38.9
2,2,2022,LGA,1539.1,5.7
8,22,638,EWR,2710.8,48.9
7,27,2160,LGA,1034.8,27.4
11,6,1215,LGA,1990.8,9.0
6,26,2096,LGA,2153.6,42.4
1,26,1261,EWR,2358.2,10.2
7,30,2333,EWR,1735.4,24.4
10,27,2048,EWR,1267.1,13.3
7,6,754,JFK,2904.3,25.4
9,14,1608,EWR,1872.9,-6.2
1,25,1981,LGA,2212.8,72.4
2,11,2055,EWR,1100.5,-10.7
11,8,2085,EWR,2042.9,25.6
9,8,1175,LGA,847.6,28.0
9,1,591,EWR,810.8,-36.4
6,21,2123,JFK,2172.7,27.3
6,7,1592,EWR,1612.0,41.7
4,6,536,JFK,2081.5,27.5
4,21,2288,JFK,881.4,-4.4
5,8,2287,JFK,1836.3,4.3
3,19,639,LGA,1387.4,-16.9
1,22,1366,EWR,1831.2,0.4
1,31,1179,JFK,943.6,22.6
12,21,2089,JFK,2174.8,30.7
7,24,1701,EWR,2437.2,33.0
1,20,2332,LGA,853.8,28.6
1,8,2336,LGA,971.8,-1.4
3,26,2394,JFK,2017.3,25.9
10,14,2141,LGA,2117.2,44.2
4,31,636,EWR,2141.9,11.6
4,18,689,LGA,2079.8,33.3
2,25,2163,EWR,1239.1,28.7
1,29,841,JFK,1245.1,25.9
3,16,2082,EWR,839.0,48.1
11,9,1528,JFK,554.8,-46.5
4,15,1471,EWR,2108.5,-13.0
3,30,1780,EWR,370.2,15.5
8,26,2335,LGA,2819.6,3.4
10,10,1161,EWR,2497.4,8.0
1,29,2329,JFK,2586.8,27.7
2,22,742,EWR,2729.3,37.8
7,16,2310,JFK,1285.0,20.6
4,4,2243,JFK,2555.4,26.0
8,20,914,EWR,558.4,23.2
11,13,2150,LGA,162.8,0.6
3,22,1206,EWR,2376.2,22.4
6,5,842,EWR,316.9,-13.2
9,22,1181,LGA,2966.7,22.0
1,7,1902,JFK,2056.9,74.2
1,23,2117,EWR,2285.0,39.9
8,9,2189,LGA,812.8,2.3
3,8,1152,LGA,2054.2,-7.9
5,29,2349,JFK,225.3,30.0
1,16,645,LGA,2529.7,-13.8
5,6,822,JFK,591.9,-2.3
11,28,621,EWR,2122.3,-8.2
6,16,1775,LGA,751.0,6.0
8,6,2378,EWR,298.5,26.3
3,31,810,LGA,1496.3,-38.0
3,14,1100,LGA,590.9,15.4
12,21,974,EWR,2215.4,-21.4
11,1,1069,LGA,788.9,-3.3
11,25,2015,EWR,1093.2,28.1
10,9,1074,EWR,1745.6,0.9
9,25,846,JFK,926.4,15.6
4,31,1319,EWR,1196.2,4.6
4,27,2010,JFK,2465.3,6.2
12,24,1996,EWR,619.7,11.9
7,13,881,LGA,338.4,53.9
2,26,1803,EWR,1052.2,41.8
8,29,571,LGA,1330.7,8.4
6,19,1020,JFK,1673.7,6.7
3,17,1889,LGA,1180.0,-11.2
9,11,1432,EWR,2390.7,25.6
5,28,1617,LGA,214.0,10.7
8,28,1896,JFK,1352.1,51.8
7,8,838,LGA,1208.5,17.2
8,23,1960,LGA,1978.0,34.8
7,29,1859,EWR,2902.2,71.7
3,5,1163,EWR,1580.1,16.2
2,10,2015,LGA,2961.9,15.4
7,7,2391,JFK,976.5,2.6
3,10,539,LGA,189.5,-4.0
3,4,1882,JFK,580.4,-14.1
2,9,1073,JFK,1245.9,-41.6
4,27,1777,JFK,1017.4,33.9
8,26,1465,LGA,381.5,7.5
12,14,1080,JFK,1354.7,40.5
1,2,1921,LGA,1080.5,2.8
1,25,2280,JFK,455.6,-0.8
12,9,669,JFK,958.7,33.2
5,21,2213,LGA,2670.7,47.1
11,27,1200,EWR,975.9,-2.1
5,1,1010,EWR,2170.5,-12.4
11,23,1783,LGA,1874.9,47.2
12,10,1083,LGA,1338.8,-3.1
1,10,1483,EWR,793.2,-12.7
6,20,958,EWR,1170.1,6.3
1,25,1028,EWR,1817.1,3.7
5,22,840,LGA,1117.2,15.8
9,29,556,JFK,723.2,-18.9
12,3,717,LGA,437.7,6.6
5,6,1118,EWR,2651.3,34.5
6,29,1315,JFK,1376.9,5.5
8,26,2208,LGA,1913.1,51.2
11,6,1230,EWR,1522.2,22.9
1,21,963,LGA,2630.4,-19.1
2,2,746,JFK,1686.1,7.6
9,26,1229,EWR,1494.3,32.1
3,26,872,LGA,2781.3,6.5
6,18,916,JFK,2187.1,37.8
5,23,1554,JFK,423.5,10.8
11,2,867,LGA,615.3,2.8
2,12,1058,JFK,2382.7,12.7
7,22,2169,EWR,2524.0,100.0
4,5,607,JFK,1681.1,-11.6
1,20,1083,LGA,1707.9,-29.0
4,7,1338,EWR,1932.6,9.0
6,24,917,JFK,1373.4,31.1
7,16,2143,JFK,2072.6,-30.9
7,20,1320,EWR,414.6,-28.2
7,1,1921,EWR,2887.7,46.5
3,1,1795,JFK,2275.4,80.6
6,17,1182,EWR,1930.4,12.4
8,27,1639,LGA,1017.3,3.4
4,1,2364,JFK,566.8,16.4
8,21,2109,LGA,1287.1,51.5
2,20,755,JFK,2018.6,-11.6
10,13,1604,LGA,1937.8,41.9
9,30,1279,LGA,1209.7,-0.7
9,9,1651,EWR,1878.5,37.8
8,15,1337,JFK,2459.9,17.3
10,3,1414,EWR,176.2,8.7
10,14,734,EWR,1406.8,9.8
1,23,1052,JFK,2299.8,27.0
2,11,680,LGA,1683.8,-38.6
6,24,656,JFK,1989.3,-17.7
10,22,1977,JFK,1598.4,8.8
5,12,1070,JFK,2976.4,15.0
12,13,1356,EWR,258.4,6.9
9,26,2284,JFK,1524.0,-2.3
5,13,2227,JFK,365.1,22.7
2,1,1547,JFK,563.4,32.6
10,24,1996,LGA,1210.8,30.3
4,31,1923,LGA,551.1,10.4
9,10,1447,LGA,2894.7,-0.9
1,3,1091,LGA,2845.7,-12.6
11,24,633,EWR,1074.7,56.1
1,28,920,EWR,1955.3,42.4
12,4,712,JFK,1647.9,-6.4
7,16,1399,EWR,2465.2,43.5
11,8,981,LGA,1919.6,24.9
3,16,847,JFK,100.7,29.1
10,27,665,JFK,2313.2,13.2
2,17,1436,LGA,2265.9,9.0
9,19,847,LGA,1578.2,-16.4
3,22,1348,LGA,2718.5,42.3
2,15,897,EWR,2734.5,4.6
12,16,1082,JFK,1619.3,-4.5
8,15,1225,LGA,1863.2,14.3
10,25,1958,JFK,2989.9,14.9
6,2,2100,JFK,966.6,47.4
6,11,1744,EWR,1041.4,6.4
10,1,807,JFK,630.0,40.7
11,15,1490,LGA,2698.0,30.4
7,26,1297,LGA,2259.0,27.2
7,19,2220,JFK,406.4,-0.8
11,4,1218,JFK,2947.1,32.8
6,11,965,EWR,2219.8,17.4
4,5,598,LGA,2566.5,35.6
11,3,1765,LGA,239.6,31.2
9,13,657,JFK,1564.4,0.2
6,10,1109,JFK,2125.9,26.3
4,11,1053,JFK,1674.5,55.8
12,18,1150,LGA,2033.3,8.3
3,2,2318,JFK,2471.8,0.3
4,7,1419,EWR,1185.6,42.8
3,9,726,EWR,2561.1,29.0
2,10,922,JFK,572.5,32.7
5,18,1595,EWR,885.6,9.2
2,23,742,EWR,225.7,-7.9
6,7,1029,EWR,1156.8,42.9
3,27,2112,EWR,1201.7,26.9
6,7,1568,EWR,2435.3,45.5
11,3,1995,LGA,1994.1,34.5
10,12,870,JFK,1366.5,33.8
9,7,2378,EWR,1991.1,-10.1
1,17,1151,JFK,253.1,14.2
6,26,1188,EWR,622.8,-8.0
9,1,1233,LGA,1918.1,-10.1
11,5,591,LGA,1960.0,31.0
4,16,1545,EWR,2345.0,8.9
11,15,671,EWR,1268.7,0.3
12,2,2127,EWR,2195.4,-5.3
2,9,1715,LGA,2083.5,43.5
4,31,1600,LGA,2893.8,37.1
1,7,1804,JFK,723.9,26.8
3,4,1887,LGA,1699.9,26.0
10,20,678,EWR,1845.1,-10.8
9,18,737,JFK,2996.1,41.9
10,21,1658,LGA,683.4,25.6
5,4,1376,LGA,1617.3,30.4
11,28,1401,EWR,1103.9,-9.8
6,13,779,JFK,1625.1,45.1
3,1,1542,LGA,773.2,4.3
5,28,2118,LGA,238.1,-1.2
11,24,1239,EWR,1760.4,-3.7
8,3,870,JFK,1074.0,50.9
6,16,2300,JFK,627.6,27.6
4,30,1635,JFK,1039.4,-10.7
2,22,2286,JFK,242.9,-4.2
9,4,2199,EWR,2856.3,-8.3
12,25,1369,LGA,1785.3,-11.7
1,23,2203,LGA,2462.8,35.6
1,25,1518,JFK,1327.0,11.3
4,16,720,JFK,2719.6,67.8
7,26,1419,JFK,1501.6,36.3
1,19,803,LGA,1764.4,2.8
9,1,2226,LGA,1526.2,20.4
4,5,1848,JFK,2226.5,32.4
3,19,1960,EWR,1743.3,34.8
1,22,937,LGA,887.6,-55.2
10,24,1693,LGA,522.1,-0.2
4,11,874,JFK,1857.8,-33.0
9,13,2080,EWR,1518.6,56.2
10,20,880,JFK,378.3,-23.6
6,5,1485,JFK,1247.3,43.3
6,21,513,EWR,1592.9,19.0
1,4,1242,EWR,2498.0,19.4
10,4,1168,EWR,320.7,-16.0
2,4,999,LGA,1110.6,-25.6
11,4,2169,JFK,2485.7,0.2
6,20,1914,LGA,1980.4,53.6
2,21,2072,EWR,940.9,56.4
3,18,1064,LGA,2551.5,28.4
4,18,1029,EWR,1530.6,7.8
11,16,991,EWR,1545.2,-3.2
5,9,2073,JFK,2932.1,0.3
9,18,2222,JFK,2846.6,3.1
12,22,1908,JFK,1139.7,24.0
4,2,1719,LGA,507.7,14.9
11,21,1254,JFK,1044.4,-23.6
9,4,799,EWR,188.4,-17.7
11,12,1314,JFK,160.2,5.0
10,7,1046,LGA,1247.0,4.7
3,15,1226,JFK,2829.0,-33.0
8,7,1230,JFK,2626.9,34.0
12,29,1327,JFK,1583.2,38.3
1,22,1101,LGA,1739.2,-32.2
11,26,1831,EWR,117.2,67.8
9,21,1775,EWR,725.0,42.1
9,17,1531,EWR,171.8,30.7
10,16,1267,JFK,2288.2,-2.4
2,28,1374,JFK,522.4,32.7
4,31,1731,LGA,2620.2,23.7
8,19,1436,EWR,1965.6,-10.8
7,9,630,JFK,765.3,35.3
1,31,2259,JFK,557.4,-0.0
5,14,2232,JFK,1920.1,16.9
7,17,2177,LGA,2712.4,0.8
4,5,2287,EWR,2183.2,15.3
1,2,1107,LGA,1110.8,6.5
9,20,525,EWR,1803.4,14.5
5,16,2146,EWR,1001.2,10.4
11,14,1977,JFK,2997.5,29.8
2,14,1134,JFK,2271.6,11.3
8,27,1709,JFK,1881.7,4.4
11,1,983,JFK,1327.5,-12.4
2,3,1179,JFK,1892.6,11.9
3,26,1574,EWR,1090.7,33.5
10,7,504,JFK,183.7,-2.5
1,26,1088,JFK,1245.8,-9.9
11,15,1683,LGA,2798.4,-4.3
2,19,707,LGA,1916.3,1.0
7,20,756,EWR,343.5,29.7
10,2,1728,EWR,2666.5,-6.7
2,19,2290,LGA,879.7,1.0
6,9,510,LGA,806.9,-0.3
3,19,1448,JFK,961.6,17.6
4,27,507,JFK,1773.9,44.4
11,5,1932,EWR,1679.6,25.0
8,18,1435,LGA,1525.1,-16.7
3,16,531,EWR,2180.9,17.5
10,4,1039,JFK,1018.0,29.9
6,12,2241,EWR,2368.0,38.6
1,29,1504,EWR,608.4,2.3
7,7,886,EWR,2369.6,6.2
8,14,1751,JFK,2025.0,22.0
11,23,1139,EWR,2081.3,-13.0
8,12,2290,JFK,1496.5,40.2
3,3,1998,LGA,2034.3,47.4
10,5,2247,EWR,331.4,-3.9
1,17,2274,EWR,2569.5,7.6
9,26,706,JFK,261.1,-6.8
6,10,1841,EWR,531.4,11.3
11,10,2318,JFK,1772.7,-4.7
9,11,2280,EWR,2244.3,22.0
7,17,1056,LGA,321.1,38.3
1,5,2140,LGA,2770.2,14.0
12,13,847,LGA,2923.5,-14.5
12,10,1292,EWR,1857.3,1.2
1,9,733,EWR,1495.6,26.3
6,17,2224,LGA,2250.0,-3.1
5,1,1567,LGA,1052.2,2.7
9,4,1505,JFK,1530.5,20.3
2,4,1236,JFK,2756.8,3.3
8,18,1441,LGA,2871.4,-46.5
11,9,1665,LGA,2788.5,-15.4
5,30,2171,EWR,861.1,12.8
2,25,675,LGA,774.2,12.1
10,29,2177,JFK,963.2,17.9
11,29,948,JFK,1379.8,27.0
11,18,1091,JFK,1011.1,-23.1
12,14,581,JFK,1185.2,-10.8
6,25,634,JFK,1899.8,31.9
10,15,2242,JFK,2311.3,25.0
8,6,1355,LGA,2233.1,-16.2
4,24,1700,JFK,2461.8,5.8
2,10,1906,JFK,193.3,20.1
12,29,1766,JFK,238.4,6.3
11,15,2090,JFK,2389.2,6.8
5,29,1664,LGA,1645.9,-15.2
12,4,1980,EWR,1776.6,55.1
2,18,939,EWR,252.5,0.3
2,18,1579,EWR,840.4,14.5
6,25,2050,EWR,1951.2,45.4
11,17,1196,JFK,2591.6,-2.6
10,12,2349,EWR,2759.3,28.3
9,7,918,EWR,1551.2,-20.6
4,16,587,LGA,1681.9,-35.5
6,11,2132,LGA,2515.8,-21.7
7,14,1155,LGA,1659.1,11.2
11,3,1531,JFK,1598.9,26.7
6,19,2000,JFK,2724.7,55.0
8,18,714,JFK,2390.8,58.5
4,30,2208,LGA,2736.3,14.5
12,10,2258,EWR,732.9,6.7
1,6,1051,LGA,1620.7,14.6
7,13,2020,JFK,2543.2,52.5
3,10,2217,LGA,422.3,15.5
6,18,1002,EWR,2404.5,-12.1
2,26,2305,JFK,630.6,-2.5
9,31,1198,EWR,2443.5,-23.9
1,20,744,EWR,1874.8,28.4
6,26,2001,JFK,660.4,38.2
6,16,808,EWR,1472.7,46.5
5,25,730,LGA,2077.5,2.7
5,25,1906,EWR,1938.2,14.9
1,6,654,EWR,1339.0,-1.6
10,13,1698,EWR,2708.2,32.4
12,4,1347,LGA,1605.9,0.5
5,23,614,EWR,1567.0,14.9
2,14,1913,EWR,280.5,6.2
7,1,810,LGA,2774.1,16.6
3,28,1492,JFK,613.6,42.6
4,20,799,JFK,1632.2,55.4
3,5,1541,JFK,2430.3,3.2
3,8,1283,EWR,724.8,20.5
4,12,511,JFK,1629.4,-10.1
5,2,1927,LGA,798.0,16.1
1,12,2336,EWR,2303.1,-1.3
4,5,2227,EWR,1736.6,34.5
12,22,731,EWR,2582.3,11.9
12,5,1454,JFK,2694.2,43.0
11,31,2128,JFK,1981.3,22.1
8,13,1229,JFK,2203.6,17.5
10,9,1801,EWR,1692.7,32.1
7,10,1876,LGA,1214.8,38.8
9,1,1517,EWR,1979.5,16.5
5,30,1498,LGA,2734.0,4.5
10,3,802,EWR,1308.4,-19.7
4,30,1040,LGA,1011.8,38.2
8,18,969,EWR,1226.5,41.5
9,12,1312,EWR,1362.7,32.3
7,29,576,LGA,313.3,35.8
7,3,1519,LGA,1545.5,-13.2
5,26,2044,LGA,1533.5,-1.0
4,25,523,LGA,1806.5,-2.6
10,29,1538,LGA,1152.2,20.4
1,30,1175,LGA,1878.0,40.3
10,9,1024,LGA,2646.8,-26.6
10,26,846,LGA,2870.9,-5.1
7,2,671,EWR,1792.5,4.5
1,30,2392,LGA,223.5,-36.2
1,3,1850,LGA,2910.8,25.6
5,14,1211,EWR,2147.0,4.6
9,4,2008,EWR,1074.3,39.5
6,25,988,JFK,526.8,9.6
3,19,1985,JFK,515.9,35.5
3,13,877,LGA,586.5,17.2
7,7,2111,LGA,232.2,-34.8
6,12,1687,JFK,2716.2,-8.9
9,3,871,JFK,1668.2,27.2
6,23,2096,LGA,2129.9,34.0
5,23,1499,JFK,2501.5,5.8
10,9,1476,LGA,2395.5,26.6
7,2,1947,EWR,2659.6,13.1
1,29,1256,EWR,2905.0,25.5
12,22,976,JFK,1373.3,-28.7
7,9,881,EWR,2856.0,47.9
3,12,654,EWR,2197.5,3.3
9,31,756,EWR,304.9,-3.3
6,12,2279,EWR,2077.2,50.4
9,15,1173,LGA,2091.5,-29.6
5,2,567,LGA,2727.0,8.0
7,18,843,JFK,1181.5,39.2
4,13,1800,EWR,1796.2,19.8
7,14,1172,EWR,135.3,51.6
1,5,890,EWR,1063.0,24.0
7,26,1972,JFK,280.5,35.8
8,10,758,LGA,1613.4,25.2
5,12,806,EWR,2470.6,53.1
2,10,2370,LGA,698.7,14.5
5,24,1618,JFK,1629.6,65.0
6,11,1449,LGA,691.6,-8.6
12,31,1987,EWR,450.0,45.5
2,25,1469,LGA,1581.9,7.8
6,2,745,LGA,329.5,25.9
6,5,1232,JFK,1803.3,-12.7
1,30,2158,JFK,190.9,34.0
1,7,686,JFK,409.5,6.9
11,31,2297,JFK,1695.0,54.1
10,6,1424,LGA,1815.1,-11.2
3,22,1284,LGA,184.1,-8.1
10,23,1896,JFK,1762.8,28.1
10,3,2095,JFK,2531.7,66.1
12,13,1929,EWR,2194.7,42.5
3,3,907,EWR,480.4,42.9
4,26,1648,JFK,1818.2,5.6
2,25,1860,LGA,2049.5,22.4
9,30,840,JFK,208.0,-14.7
10,24,1062,LGA,2580.5,-3.5
12,21,1701,LGA,2728.2,-7.6
11,6,1150,EWR,2566.3,-4.2
7,11,1451,JFK,2491.4,-3.1
7,28,2362,JFK,2260.4,33.1
6,26,1693,LGA,1937.0,66.2
3,17,1562,JFK,2068.0,23.6
6,10,568,EWR,2438.5,16.2
12,12,1759,EWR,2021.2,47.9
8,17,2083,JFK,1050.4,24.3
8,4,880,JFK,1190.3,40.5
11,2,556,EWR,2701.5,3.7
9,11,1800,JFK,149.7,9.7
1,7,1349,LGA,2126.6,20.5
1,2,1622,JFK,2868.9,19.0
3,26,1415,LGA,2148.1,26.1
3,18,2050,JFK,2982.3,38.3
10,21,824,JFK,2093.9,18.0
8,4,960,EWR,199.7,16.3
10,8,678,LGA,2498.3,-42.7
1,20,1343,EWR,925.4,5.0
2,14,1073,JFK,1393.6,-28.7
2,12,618,EWR,1005.1,24.9
3,22,1992,JFK,878.8,-6.0
6,21,1048,JFK,1351.1,18.9
1,27,1145,JFK,1198.4,17.1
2,30,1978,LGA,1936.7,-0.7
1,18,525,LGA,2458.1,48.6
5,11,2013,LGA,961.6,5.5
7,31,1531,EWR,719.8,8.5
8,29,1468,JFK,2034.0,-17.7
10,28,2039,EWR,2043.9,9.8
1,30,1032,EWR,2713.3,12.4
7,8,648,JFK,146.2,12.0
5,2,2011,EWR,2573.8,16.0
10,25,1548,JFK,1610.9,-12.1
1,15,1154,JFK,1901.8,-12.4
3,9,2280,JFK,365.0,-21.5
7,19,1444,JFK,1354.6,54.2
10,20,1054,EWR,759.2,13.4
1,8,924,EWR,837.3,-5.0
7,25,792,EWR,1561.9,-31.7
5,19,1708,LGA,2456.1,20.6
1,5,1053,EWR,2257.0,27.2
1,11,930,EWR,1813.9,22.7
1,15,1103,LGA,1664.3,35.9
11,8,816,JFK,1339.2,20.1
9,19,897,JFK,2920.9,-35.5
11,23,1847,JFK,1724.6,51.6
3,27,2088,LGA,836.5,28.1
5,8,1095,EWR,767.3,30.2
11,26,1045,EWR,1872.9,2.3
10,27,575,EWR,1616.2,8.4
12,30,1364,EWR,122.3,6.1
9,19,1415,LGA,2507.2,18.5
